date,cpi,inflation_pct,t_years,trend,fitted,residual,synthetic,synthetic_residual
2024-06-01,102.2,2.200000000000003,14.416666666666666,100.90833333333335,100.6859655938028,1.5140344061971973,101.09433960377818,0.36086704269459347
2024-07-01,100.0,0.0,14.5,100.90833333333335,100.47210741924312,-0.47210741924311606,99.85107223305546,-0.5185938814664155
2024-08-01,100.6,0.5999999999999943,14.583333333333334,100.90833333333335,100.37513562608144,0.22486437391854963,99.65491368294789,-0.5792450959001911
2024-09-01,101.5,1.5,14.666666666666666,100.90833333333335,100.42103372798404,1.0789662720159612,100.07149086675471,-0.2917687684697654
2024-10-01,101.8,1.7999999999999972,14.75,100.90833333333335,100.59750336561198,1.2024966343880124,100.2019766227117,-0.520399590731131
2024-11-01,101.9,1.9000000000000057,14.833333333333334,100.90833333333335,100.85725964207427,1.0427403579257373,99.91746396177392,-1.2978195546069884
2024-12-01,101.4,1.4000000000000057,14.916666666666666,100.90833333333335,101.13070107286389,0.2692989271361199,100.20737663691901,-1.5025307933540404
2025-01-01,101.2,1.2000000000000028,15.0,100.90833333333335,101.34455924742358,-0.1445592474235724,100.44167828438185,-1.6320355924529082
2025-02-01,100.8,0.7999999999999972,15.083333333333334,100.90833333333335,101.44153104058525,-0.6415310405852495,100.3441674892464,-1.8650537232621502
2025-03-01,101.5,1.5,15.166666666666666,100.90833333333335,101.39563293868264,0.10436706131736173,101.39217589211692,-0.6879444640152315
2025-04-01,100.7,0.7000000000000028,15.25,100.90833333333335,101.2191633010547,-0.5191633010547037,101.87670194055292,0.15569816263911207
2025-05-01,101.3,1.2999999999999972,15.333333333333334,100.90833333333335,100.95940702459242,0.34059297540757427,100.95853730607396,-0.26955916890175047
2025-06-01,100.8,0.7999999999999972,15.416666666666666,100.90833333333335,100.6859655938028,0.11403440619719163,101.69959660076495,0.9661240396813611
2025-07-01,99.8,-0.20000000000000284,15.5,100.90833333333335,100.47210741924312,-0.6721074192431189,101.05316479697132,0.6834986824494393
2025-08-01,99.8,-0.20000000000000284,15.583333333333334,100.90833333333335,100.37513562608144,-0.5751356260814475,100.376085063481,0.14192628463291612
2025-09-01,100.3,0.29999999999999716,15.666666666666666,100.90833333333335,100.42103372798405,-0.12103372798405587,101.09809959850385,0.7348399632793701
2025-10-01,100.9,0.9000000000000057,15.75,100.90833333333335,100.59750336561198,0.3024966343880209,99.78115734845191,-0.9412188649909154
2025-11-01,100.4,0.4000000000000057,15.833333333333334,100.90833333333335,100.85725964207427,-0.45725964207426273,99.71490864325159,-1.5003748731293314
2025-12-01,100.2,0.20000000000000284,15.916666666666666,100.90833333333335,101.13070107286389,-0.9307010728638829,101.48672677650471,-0.2231806537683383
